企业代号,企业名称,估计信用等级,有效销项金额,有效进项金额,月均销项收入,毛利率,有效销项发票数,有效进项发票数,销项作废率,进项作废率,销项负数率,进项负数率,有效经营月份数,最长销项断档月数,销项收入波动系数,客户数,供应商数,客户集中度HHI,供应商集中度HHI,进销匹配差异,经营规模分,经营连续性分,交易真实性分,抗风险能力分,经营综合预评分,信用基础分,信用得分,风险得分,最大作废率,最大负数率,是否一票否决,一票否决原因,是否高风险池,高风险池原因,风险等级,分级依据指标
E392,***科技有限公司,类C,1009536.890000,88514.420000,31548.027813,0.912322,227,179,0.126923,0.000000,0.007692,0.000000,36,1,1.074936,164,31,0.036087,0.183766,0.912322,4.965253,85.348112,65.111292,58.029220,50.710271,60.000000,52.194603,47.805397,0.126923,0.007692,否,,否,,中风险,信用得分=52.19，有效销项金额=1009536.89，毛利率=91.23%，有效经营月份=36，最大作废率=12.69%，最大负数率=0.77%，进销匹配差异=0.91，客户HHI=0.036，供应商HHI=0.184
E393,***商贸有限责任公司,类C,893770.030000,373649.920000,24826.945278,0.581940,544,23,0.103789,0.041667,0.016474,0.000000,36,0,0.263552,164,6,0.065731,0.532220,0.581940,22.933414,99.117336,72.814411,44.913260,58.845613,60.000000,58.743075,41.256925,0.103789,0.016474,否,,否,,中风险,信用得分=58.74，有效销项金额=893770.03，毛利率=58.19%，有效经营月份=36，最大作废率=10.38%，最大负数率=1.65%，进销匹配差异=0.58，客户HHI=0.066，供应商HHI=0.532
E394,***环保设计研究院（有限合伙）,类C,1071989.320000,751513.690000,107198.932000,0.298954,21,533,0.734177,0.032668,0.000000,0.009074,35,4,0.937376,11,131,0.186940,0.076192,0.298954,30.508794,78.258667,58.407141,48.412171,53.001525,60.000000,53.563152,46.436848,0.734177,0.009074,是,最大作废率73.42% > 40%,否,,中风险,信用得分=53.56，有效销项金额=1071989.32，毛利率=29.90%，有效经营月份=35，最大作废率=73.42%，最大负数率=0.91%，进销匹配差异=0.30，客户HHI=0.187，供应商HHI=0.076
E395,***网络科技有限公司,类D,1900800.640000,231871.950000,67885.737143,0.878014,94,133,0.323741,0.029197,0.021583,0.021898,32,1,1.259492,18,37,0.206906,0.205428,0.878014,7.178591,76.784835,46.350092,40.410008,41.019310,30.000000,39.821139,60.178861,0.323741,0.021898,否,,是,信用得分39.82 < 50；最大作废率32.37% > 25%,高风险,信用得分=39.82，有效销项金额=1900800.64，毛利率=87.80%，有效经营月份=32，最大作废率=32.37%，最大负数率=2.19%，进销匹配差异=0.88，客户HHI=0.207，供应商HHI=0.205
E396,***文化传播有限公司,类C,618130.350000,448666.610000,41208.690000,0.274155,65,198,0.071429,0.061611,0.042857,0.000000,33,9,1.151485,14,96,0.208752,0.080896,0.274155,30.138462,59.784927,78.773710,46.394850,52.960168,60.000000,54.463998,45.536002,0.071429,0.042857,否,,否,,中风险,信用得分=54.46，有效销项金额=618130.35，毛利率=27.42%，有效经营月份=33，最大作废率=7.14%，最大负数率=4.29%，进销匹配差异=0.27，客户HHI=0.209，供应商HHI=0.081
E397,***大闸蟹经营部,类D,650214.960000,383834.100000,46443.925714,0.409681,132,19,0.278689,0.000000,0.000000,0.000000,15,8,0.665617,66,4,0.071595,0.872546,0.409681,30.166998,42.033095,57.830579,28.295071,39.675032,30.000000,39.065027,60.934973,0.278689,0.000000,否,,是,信用得分39.07 < 50；最大作废率27.87% > 25%,高风险,信用得分=39.07，有效销项金额=650214.96，毛利率=40.97%，有效经营月份=15，最大作废率=27.87%，最大负数率=0.00%，进销匹配差异=0.41，客户HHI=0.072，供应商HHI=0.873
E398,***医疗管理咨询有限公司,类D,618867.380000,77724.010000,30943.369000,0.874409,89,73,0.000000,0.013514,0.000000,0.000000,33,4,1.716927,24,20,0.650607,0.221275,0.874409,6.946614,64.431572,82.805946,25.477652,43.988894,30.000000,43.419985,56.580015,0.013514,0.000000,否,,是,信用得分43.42 < 50,高风险,信用得分=43.42，有效销项金额=618867.38，毛利率=87.44%，有效经营月份=33，最大作废率=1.35%，最大负数率=0.00%，进销匹配差异=0.87，客户HHI=0.651，供应商HHI=0.221
E399,***装饰工程有限公司,类D,442160.010000,18163.240000,63165.715714,0.958922,15,52,0.210526,0.000000,0.000000,0.000000,26,7,0.851523,9,13,0.250247,0.311946,0.958922,2.431939,58.451065,53.745188,33.920915,35.562828,30.000000,35.518678,64.481322,0.210526,0.000000,否,,是,信用得分35.52 < 50,高风险,信用得分=35.52，有效销项金额=442160.01，毛利率=95.89%，有效经营月份=26，最大作废率=21.05%，最大负数率=0.00%，进销匹配差异=0.96，客户HHI=0.250，供应商HHI=0.312
E400,***办公用品经营部,类D,815647.970000,63453.470000,38840.379524,0.922205,122,16,0.089552,0.000000,0.000000,0.000000,27,4,0.609298,21,4,0.106262,0.573652,0.922205,4.414568,70.815307,71.324102,30.835248,43.026272,30.000000,42.264778,57.735222,0.089552,0.000000,否,,是,信用得分42.26 < 50,高风险,信用得分=42.26，有效销项金额=815647.97，毛利率=92.22%，有效经营月份=27，最大作废率=8.96%，最大负数率=0.00%，进销匹配差异=0.92，客户HHI=0.106，供应商HHI=0.574
E401,***遮阳技术发展中心,类D,314030.710000,165356.500000,18472.394706,0.473438,39,28,0.493506,0.000000,0.000000,0.000000,25,4,1.769496,14,10,0.247180,0.301700,0.473438,28.725642,51.701451,56.714827,34.627322,42.647226,30.000000,41.625872,58.374128,0.493506,0.000000,是,最大作废率49.35% > 40%,否,,高风险,信用得分=41.63，有效销项金额=314030.71，毛利率=47.34%，有效经营月份=25，最大作废率=49.35%，最大负数率=0.00%，进销匹配差异=0.47，客户HHI=0.247，供应商HHI=0.302
E402,***商贸有限公司,类D,470389.580000,413456.700000,39199.131667,0.121033,22,57,0.120000,0.000000,0.080000,0.000000,16,6,0.780745,4,5,0.356775,0.993953,0.121033,30.098357,46.934099,69.081914,14.205930,40.874696,30.000000,40.023074,59.976926,0.120000,0.080000,否,,是,信用得分40.02 < 50,高风险,信用得分=40.02，有效销项金额=470389.58，毛利率=12.10%，有效经营月份=16，最大作废率=12.00%，最大负数率=8.00%，进销匹配差异=0.12，客户HHI=0.357，供应商HHI=0.994
E403,***机械有限公司,类C,1197548.350000,90426.810000,32366.171622,0.924490,61,108,0.128571,0.018182,0.000000,0.000000,37,1,1.203217,10,53,0.317600,0.053433,0.924490,4.345379,83.566427,65.821424,41.736656,46.997908,60.000000,48.602318,51.397682,0.128571,0.000000,否,,是,信用得分48.60 < 50,高风险,信用得分=48.60，有效销项金额=1197548.35，毛利率=92.45%，有效经营月份=37，最大作废率=12.86%，最大负数率=0.00%，进销匹配差异=0.92，客户HHI=0.318，供应商HHI=0.053
E404,个体经营E404 ,类D,830292.220000,816347.350000,138382.036667,0.016795,15,25,0.285714,0.137931,0.000000,0.000000,15,11,1.118081,4,12,0.458466,0.233589,0.016795,27.739467,28.248874,64.706085,29.334050,37.427390,30.000000,37.627973,62.372027,0.285714,0.000000,否,,是,信用得分37.63 < 50；最大作废率28.57% > 25%,高风险,信用得分=37.63，有效销项金额=830292.22，毛利率=1.68%，有效经营月份=15，最大作废率=28.57%，最大负数率=0.00%，进销匹配差异=0.02，客户HHI=0.458，供应商HHI=0.234
E405,***职业技能服务有限公司,类D,591433.000000,86172.260000,39428.866667,0.854299,25,17,0.444444,0.055556,0.000000,0.000000,17,5,1.777245,12,5,0.295489,0.890698,0.854299,8.072678,37.093822,50.049764,16.794815,27.566663,30.000000,28.308338,71.691662,0.444444,0.000000,是,最大作废率44.44% > 40%,否,,高风险,信用得分=28.31，有效销项金额=591433.00，毛利率=85.43%，有效经营月份=17，最大作废率=44.44%，最大负数率=0.00%，进销匹配差异=0.85，客户HHI=0.295，供应商HHI=0.891
E406,***招投标代理有限公司,类D,831766.440000,191619.410000,69313.870000,0.769624,24,52,0.225806,0.000000,0.032258,0.000000,24,5,1.273526,5,34,0.320121,0.152026,0.769624,12.866553,54.589920,50.079975,37.331281,37.493696,30.000000,37.120872,62.879128,0.225806,0.032258,否,,是,信用得分37.12 < 50,高风险,信用得分=37.12，有效销项金额=831766.44，毛利率=76.96%，有效经营月份=24，最大作废率=22.58%，最大负数率=3.23%，进销匹配差异=0.77，客户HHI=0.320，供应商HHI=0.152
E407,***装饰工程有限公司,类D,1848944.650000,388120.850000,142226.511538,0.790085,31,148,0.295455,0.006711,0.045455,0.013423,29,5,0.880792,5,53,0.351896,0.221008,0.790085,12.270654,67.544559,44.355327,34.866041,38.629376,30.000000,37.638615,62.361385,0.295455,0.045455,否,,是,信用得分37.64 < 50；最大作废率29.55% > 25%,高风险,信用得分=37.64，有效销项金额=1848944.65，毛利率=79.01%，有效经营月份=29，最大作废率=29.55%，最大负数率=4.55%，进销匹配差异=0.79，客户HHI=0.352，供应商HHI=0.221
E408,***空调制冷有限责任公司,类D,522142.940000,60304.620000,34809.529333,0.884506,26,39,0.187500,0.025000,0.000000,0.000000,26,5,0.623678,10,11,0.273945,0.224686,0.884506,6.391060,66.615580,58.271153,35.957787,40.330559,30.000000,39.680227,60.319773,0.187500,0.000000,否,,是,信用得分39.68 < 50,高风险,信用得分=39.68，有效销项金额=522142.94，毛利率=88.45%，有效经营月份=26，最大作废率=18.75%，最大负数率=0.00%，进销匹配差异=0.88，客户HHI=0.274，供应商HHI=0.225
E409,***塑胶有限公司,类D,216430.450000,47059.720000,8324.248077,0.782564,90,15,0.108911,0.000000,0.000000,0.000000,26,1,1.161355,37,5,0.086248,0.431552,0.782564,11.860133,69.147849,71.057601,37.312401,46.071882,30.000000,45.021483,54.978517,0.108911,0.000000,否,,是,信用得分45.02 < 50,高风险,信用得分=45.02，有效销项金额=216430.45，毛利率=78.26%，有效经营月份=26，最大作废率=10.89%，最大负数率=0.00%，进销匹配差异=0.78，客户HHI=0.086，供应商HHI=0.432
E410,***网络科技有限公司,类D,406965.830000,16780.680000,15652.531923,0.958766,65,105,0.015152,0.000000,0.015152,0.038095,29,3,1.073475,41,10,0.078243,0.382559,0.958766,2.273215,69.868400,75.386091,39.612413,44.918070,30.000000,44.310989,55.689011,0.015152,0.038095,否,,是,信用得分44.31 < 50,高风险,信用得分=44.31，有效销项金额=406965.83，毛利率=95.88%，有效经营月份=29，最大作废率=1.52%，最大负数率=3.81%，进销匹配差异=0.96，客户HHI=0.078，供应商HHI=0.383
E411,***机电设备有限公司,类C,260305.240000,245753.440000,9640.934815,0.055903,67,109,0.309278,0.000000,0.041237,0.000000,33,2,1.202018,28,33,0.098338,0.670611,0.055903,30.000000,76.583078,57.836133,29.619940,48.528791,60.000000,49.199637,50.800363,0.309278,0.041237,否,,是,信用得分49.20 < 50；最大作废率30.93% > 25%,高风险,信用得分=49.20，有效销项金额=260305.24，毛利率=5.59%，有效经营月份=33，最大作废率=30.93%，最大负数率=4.12%，进销匹配差异=0.06，客户HHI=0.098，供应商HHI=0.671
E412,***汽车贸易有限公司,类C,320552.780000,65895.240000,9713.720606,0.794432,137,83,0.080537,0.034884,0.000000,0.000000,35,2,0.986810,82,19,0.032271,0.160607,0.794432,11.218280,82.572089,74.822264,51.844834,53.083039,60.000000,54.393521,45.606479,0.080537,0.000000,否,,否,,中风险,信用得分=54.39，有效销项金额=320552.78，毛利率=79.44%，有效经营月份=35，最大作废率=8.05%，最大负数率=0.00%，进销匹配差异=0.79，客户HHI=0.032，供应商HHI=0.161
E413,***石材工艺品有限公司,类D,286978.870000,24463.710000,40996.981429,0.914754,33,62,0.175000,0.000000,0.000000,0.000000,18,11,1.280042,7,9,0.449249,0.249219,0.914754,4.717790,30.499420,59.491799,29.232095,29.759561,30.000000,30.998700,69.001300,0.175000,0.000000,否,,是,信用得分31.00 < 50,高风险,信用得分=31.00，有效销项金额=286978.87，毛利率=91.48%，有效经营月份=18，最大作废率=17.50%，最大负数率=0.00%，进销匹配差异=0.91，客户HHI=0.449，供应商HHI=0.249
E414,***物流有限责任公司***分公司,类D,377087.370000,9804.720000,53869.624286,0.973999,11,6,0.214286,0.000000,0.000000,0.000000,11,2,1.194524,6,4,0.329575,0.444963,0.973999,1.557130,43.687169,52.955021,26.601233,29.947933,30.000000,30.685718,69.314282,0.214286,0.000000,否,,是,信用得分30.69 < 50,高风险,信用得分=30.69，有效销项金额=377087.37，毛利率=97.40%，有效经营月份=11，最大作废率=21.43%，最大负数率=0.00%，进销匹配差异=0.97，客户HHI=0.330，供应商HHI=0.445
E415,***广告设计服务部,类C,85328.750000,17142.860000,3709.945652,0.799096,208,2,0.000000,0.000000,0.033654,0.000000,23,0,0.759591,185,1,0.011052,1.000000,0.799096,10.958383,72.727899,80.967738,39.477899,49.607004,60.000000,51.422690,48.577310,0.000000,0.033654,是,有效销项金额85328.75 <= 5%分位197251.46,否,,中风险,信用得分=51.42，有效销项金额=85328.75，毛利率=79.91%，有效经营月份=23，最大作废率=0.00%，最大负数率=3.37%，进销匹配差异=0.80，客户HHI=0.011，供应商HHI=1.000
E416,***科技有限公司,类D,209414.410000,105461.630000,26176.801250,0.496397,23,7,0.080000,0.125000,0.000000,0.000000,13,21,0.550030,5,5,0.404407,0.969717,0.496397,27.476026,30.638475,73.813045,12.743338,36.904355,30.000000,36.998630,63.001370,0.125000,0.000000,否,,是,信用得分37.00 < 50,高风险,信用得分=37.00，有效销项金额=209414.41，毛利率=49.64%，有效经营月份=13，最大作废率=12.50%，最大负数率=0.00%，进销匹配差异=0.50，客户HHI=0.404，供应商HHI=0.970
E417,***园林景观工程有限公司,类C,161669.920000,155036.390000,40417.480000,0.041031,6,127,0.000000,0.007812,0.000000,0.000000,31,6,0.835401,2,23,0.516796,0.307034,0.041031,29.296887,68.674991,98.188202,25.552920,55.615448,60.000000,56.716854,43.283146,0.007812,0.000000,是,有效销项金额161669.92 <= 5%分位197251.46,否,,中风险,信用得分=56.72，有效销项金额=161669.92，毛利率=4.10%，有效经营月份=31，最大作废率=0.78%，最大负数率=0.00%，进销匹配差异=0.04，客户HHI=0.517，供应商HHI=0.307
E418,***营销策划有限公司,类D,425830.540000,46292.930000,47314.504444,0.891288,20,71,0.130435,0.000000,0.000000,0.000000,20,11,1.653676,12,31,0.365189,0.158543,0.891288,6.052044,28.310058,66.141592,36.117795,32.652085,30.000000,33.933980,66.066020,0.130435,0.000000,否,,是,信用得分33.93 < 50,高风险,信用得分=33.93，有效销项金额=425830.54，毛利率=89.13%，有效经营月份=20，最大作废率=13.04%，最大负数率=0.00%，进销匹配差异=0.89，客户HHI=0.365，供应商HHI=0.159
E419,***科技有限公司,类D,52075.470000,11780867.650000,13018.867500,-225.226814,4,1278,0.000000,0.019939,0.000000,0.009969,38,13,0.243806,2,193,0.600924,0.567403,225.226814,0.000000,69.391586,60.713190,21.348524,36.795899,30.000000,36.326319,63.673681,0.019939,0.009969,是,有效销项金额52075.47 <= 5%分位197251.46；进销匹配差异225.23 > 4,否,,高风险,信用得分=36.33，有效销项金额=52075.47，毛利率=-22522.68%，有效经营月份=38，最大作废率=1.99%，最大负数率=1.00%，进销匹配差异=225.23，客户HHI=0.601，供应商HHI=0.567
E420,***康药房,类D,71630.270000,1875705.460000,2387.675667,-25.185933,114,151,0.095238,0.013072,0.000000,0.000000,32,2,0.863506,72,20,0.028052,0.245766,25.185933,0.000000,79.784634,51.666667,48.490050,42.560835,30.000000,41.571604,58.428396,0.095238,0.000000,是,有效销项金额71630.27 <= 5%分位197251.46；进销匹配差异25.19 > 4,否,,高风险,信用得分=41.57，有效销项金额=71630.27，毛利率=-2518.59%，有效经营月份=32，最大作废率=9.52%，最大负数率=0.00%，进销匹配差异=25.19，客户HHI=0.028，供应商HHI=0.246
E421,***保温材料有限公司,类D,245700.760000,30393.810000,49140.152000,0.876297,28,19,0.034483,0.000000,0.000000,0.000000,16,9,1.115568,5,5,0.448898,0.851567,0.876297,6.849080,34.783783,79.837208,11.317324,32.973437,30.000000,33.891793,66.108207,0.034483,0.000000,否,,是,信用得分33.89 < 50,高风险,信用得分=33.89，有效销项金额=245700.76，毛利率=87.63%，有效经营月份=16，最大作废率=3.45%，最大负数率=0.00%，进销匹配差异=0.88，客户HHI=0.449，供应商HHI=0.852
E422,***童装店,类D,27018.310000,889.390000,2078.331538,0.967082,27,3,0.100000,0.000000,0.000000,0.000000,14,3,1.469917,20,2,0.132286,0.665721,0.967082,1.795530,41.862265,69.076066,26.970135,33.667269,30.000000,34.484379,65.515621,0.100000,0.000000,是,有效销项金额27018.31 <= 5%分位197251.46,否,,高风险,信用得分=34.48，有效销项金额=27018.31，毛利率=96.71%，有效经营月份=14，最大作废率=10.00%，最大负数率=0.00%，进销匹配差异=0.97，客户HHI=0.132，供应商HHI=0.666
E423,***通风设备有限公司,类D,72786.400000,61046.140000,12131.066667,0.161297,6,21,0.142857,0.000000,0.000000,0.047619,17,10,0.773447,3,8,0.390098,0.487579,0.161297,30.000000,38.535460,70.034438,23.223780,40.787230,30.000000,40.360457,59.639543,0.142857,0.047619,是,有效销项金额72786.40 <= 5%分位197251.46,否,,高风险,信用得分=40.36，有效销项金额=72786.40，毛利率=16.13%，有效经营月份=17，最大作废率=14.29%，最大负数率=4.76%，进销匹配差异=0.16，客户HHI=0.390，供应商HHI=0.488
E424,***贸易有限公司,类D,76896.420000,254329.900000,5915.109231,-2.307435,37,25,0.139535,0.000000,0.046512,0.000000,18,4,2.879628,21,13,0.684234,0.725151,2.307435,0.000000,38.000000,38.488372,7.728228,20.667739,30.000000,21.767739,78.232261,0.139535,0.046512,是,有效销项金额76896.42 <= 5%分位197251.46,否,,高风险,信用得分=21.77，有效销项金额=76896.42，毛利率=-230.74%，有效经营月份=18，最大作废率=13.95%，最大负数率=4.65%，进销匹配差异=2.31，客户HHI=0.684，供应商HHI=0.725
E425,***商贸有限公司,类D,85126.210000,57196.250000,28375.403333,0.328101,10,116,0.444444,0.016949,0.000000,0.025424,21,13,0.629517,2,27,0.892453,0.082844,0.328101,30.015880,41.534490,55.444680,23.822335,38.014024,30.000000,37.436505,62.563495,0.444444,0.025424,是,有效销项金额85126.21 <= 5%分位197251.46；最大作废率44.44% > 40%,否,,高风险,信用得分=37.44，有效销项金额=85126.21，毛利率=32.81%，有效经营月份=21，最大作废率=44.44%，最大负数率=2.54%，进销匹配差异=0.33，客户HHI=0.892，供应商HHI=0.083
