行业类别,冲击等级,脆弱性修正系数,企业代号,企业名称,估计信用等级,有效销项金额,有效进项金额,月均销项收入,毛利率,有效销项发票数,有效进项发票数,销项作废率,进项作废率,销项负数率,进项负数率,有效经营月份数,最长销项断档月数,销项收入波动系数,客户数,供应商数,客户集中度HHI,供应商集中度HHI,进销匹配差异,经营规模分,经营连续性分,交易真实性分,抗风险能力分,经营综合预评分,信用基础分,信用得分,风险得分,最大作废率,最大负数率,是否一票否决,一票否决原因,是否高风险池,高风险池原因,风险等级,分级依据指标
建筑与工程,中高冲击,1.100000,E245,***建筑劳务有限公司,类D,19079322.675620,132745.050000,867241.939801,0.912226,309.000000,264.000000,0.124646,0.003774,0.050992,0.000000,28.000000,4.000000,1.400768,33.000000,64.000000,0.158437,0.129128,0.994726,12.312786,61.322660,57.493055,46.696084,42.736982,30.000000,42.055209,57.944791,0.124646,0.050992,否,,是,信用得分42.06 < 50,高风险,信用得分=42.06，有效销项金额=19079322.68，毛利率=91.22%，有效经营月份=28.0，最大作废率=12.46%，最大负数率=5.10%，进销匹配差异=0.99，客户HHI=0.158，供应商HHI=0.129
其他服务,中冲击,1.000000,E246,***物业服务有限公司,类B,26671088.741000,6524608.600000,720840.236243,0.742063,749.000000,1298.000000,0.096502,0.051170,0.018094,0.008041,36.000000,1.000000,0.513035,121.000000,409.000000,0.156003,0.089828,0.792063,22.623753,93.152292,69.914518,68.955960,61.345020,75.000000,63.056218,36.943782,0.096502,0.018094,否,,否,,中风险,信用得分=63.06，有效销项金额=26671088.74，毛利率=74.21%，有效经营月份=36.0，最大作废率=9.65%，最大负数率=1.81%，进销匹配差异=0.79，客户HHI=0.156，供应商HHI=0.090
其他服务,中冲击,1.000000,E247,***石化有限公司,类B,18455632.480000,12283876.140000,512656.457777,0.384249,333.000000,915.000000,0.072423,0.029692,0.000000,0.007423,37.000000,1.000000,1.205242,10.000000,185.000000,0.599493,0.055845,0.434249,35.925909,83.538299,81.147973,37.933194,59.535979,75.000000,61.062769,38.937231,0.072423,0.007423,否,,否,,中风险,信用得分=61.06，有效销项金额=18455632.48，毛利率=38.42%，有效经营月份=37.0，最大作废率=7.24%，最大负数率=0.74%，进销匹配差异=0.43，客户HHI=0.599，供应商HHI=0.056
科技与线上服务,中冲击,1.150000,E248,***智能科技有限公司,类B,17268913.050250,13784612.420000,479692.029174,0.281962,353.000000,1466.000000,0.128395,0.029782,0.014815,0.005956,36.000000,2.000000,1.997999,118.000000,262.000000,0.084742,0.047695,0.339462,35.534266,70.027790,73.861865,66.437990,59.920292,75.000000,62.142189,37.857811,0.128395,0.014815,否,,否,,中风险,信用得分=62.14，有效销项金额=17268913.05，毛利率=28.20%，有效经营月份=36.0，最大作废率=12.84%，最大负数率=1.48%，进销匹配差异=0.34，客户HHI=0.085，供应商HHI=0.048
建筑与工程,中高冲击,1.200000,E249,***建筑工程有限公司,类C,38139388.771200,27296207.130000,3467217.161018,0.383248,470.000000,620.000000,0.004237,0.137691,0.000000,0.001391,33.000000,9.000000,1.030960,3.000000,106.000000,0.972602,0.151384,0.473248,52.369615,61.458887,72.232770,24.802810,54.094361,60.000000,54.402936,45.597064,0.137691,0.001391,否,,否,,中风险,信用得分=54.40，有效销项金额=38139388.77，毛利率=38.32%，有效经营月份=33.0，最大作废率=13.77%，最大负数率=0.14%，进销匹配差异=0.47，客户HHI=0.973，供应商HHI=0.151
其他服务,中冲击,1.000000,E250,***塑料厂,类C,27577353.836500,8633213.090000,725719.837803,0.683904,660.000000,427.000000,0.151671,0.027335,0.029563,0.020501,37.000000,1.000000,0.484067,102.000000,127.000000,0.060598,0.185666,0.733904,26.011304,93.554618,61.488290,56.078922,57.779903,60.000000,57.801607,42.198393,0.151671,0.029563,否,,否,,中风险,信用得分=57.80，有效销项金额=27577353.84，毛利率=68.39%，有效经营月份=37.0，最大作废率=15.17%，最大负数率=2.96%，进销匹配差异=0.73，客户HHI=0.061，供应商HHI=0.186
医疗药品与健康服务,低冲击,1.150000,E251,***医疗器械有限责任公司,类C,12120433.959400,9138566.250000,526975.389539,0.266374,274.000000,1355.000000,0.130159,0.070007,0.044444,0.017845,33.000000,9.000000,1.603119,130.000000,347.000000,0.114635,0.047307,0.289374,34.621357,53.512234,70.047095,69.871837,55.250607,60.000000,56.843927,43.156073,0.130159,0.044444,否,,否,,中风险,信用得分=56.84，有效销项金额=12120433.96，毛利率=26.64%，有效经营月份=33.0，最大作废率=13.02%，最大负数率=4.44%，进销匹配差异=0.29，客户HHI=0.115，供应商HHI=0.047
其他服务,中冲击,1.150000,E252,***印务有限公司,类B,32507000.260000,26238254.220000,878567.574595,0.274578,517.000000,905.000000,0.044362,0.055324,0.018484,0.004175,36.000000,1.000000,1.575184,40.000000,111.000000,0.133735,0.054115,0.332078,40.462337,78.400220,83.670675,52.342899,63.125005,75.000000,64.681877,35.318123,0.055324,0.018484,否,,否,,中风险,信用得分=64.68，有效销项金额=32507000.26，毛利率=27.46%，有效经营月份=36.0，最大作废率=5.53%，最大负数率=1.85%，进销匹配差异=0.33，客户HHI=0.134，供应商HHI=0.054
建筑与工程,中高冲击,1.000000,E253,***钢结构工程有限公司,类B,18505917.752400,18383666.460000,514053.270900,0.150153,318.000000,1196.000000,0.165354,0.033145,0.007874,0.004042,35.000000,3.000000,1.268490,105.000000,319.000000,0.033860,0.103064,0.225153,35.942505,76.159854,71.729163,67.545648,61.264135,75.000000,63.159017,36.840983,0.165354,0.007874,否,,否,,中风险,信用得分=63.16，有效销项金额=18505917.75，毛利率=15.02%，有效经营月份=35.0，最大作废率=16.54%，最大负数率=0.79%，进销匹配差异=0.23，客户HHI=0.034，供应商HHI=0.103
建筑与工程,中高冲击,1.000000,E254,***设备安装工程有限公司,类C,29016279.801600,3221474.180000,879281.206109,0.838402,456.000000,236.000000,0.075051,0.004219,0.004057,0.000000,33.000000,4.000000,1.154704,22.000000,39.000000,0.259069,0.238318,0.913402,18.528312,72.240223,72.899775,38.084705,49.460434,60.000000,50.922007,49.077993,0.075051,0.004057,否,,否,,中风险,信用得分=50.92，有效销项金额=29016279.80，毛利率=83.84%，有效经营月份=33.0，最大作废率=7.51%，最大负数率=0.41%，进销匹配差异=0.91，客户HHI=0.259，供应商HHI=0.238
可选消费与门店经营,高冲击,1.000000,E255,个体经营E255 ,类C,27024537.288000,11268140.560000,794839.332000,0.608128,599.000000,1331.000000,0.062598,0.033406,0.046948,0.005084,34.000000,3.000000,1.452615,19.000000,311.000000,0.434388,0.130362,0.708128,30.311104,72.102569,71.801840,46.624915,54.394417,60.000000,55.273733,44.726267,0.062598,0.046948,否,,否,,中风险,信用得分=55.27，有效销项金额=27024537.29，毛利率=60.81%，有效经营月份=34.0，最大作废率=6.26%，最大负数率=4.69%，进销匹配差异=0.71，客户HHI=0.434，供应商HHI=0.130
普通批发商贸,中冲击,1.000000,E256,***物资有限公司,类B,25437406.926500,10258640.400000,687497.484500,0.607204,892.000000,270.000000,0.029380,0.035714,0.008705,0.010714,36.000000,1.000000,0.330517,211.000000,54.000000,0.043396,0.077892,0.657204,29.576383,95.687257,81.891870,65.876971,66.443091,75.000000,67.679909,32.320091,0.035714,0.010714,否,,否,,较低风险,信用得分=67.68，有效销项金额=25437406.93，毛利率=60.72%，有效经营月份=36.0，最大作废率=3.57%，最大负数率=1.07%，进销匹配差异=0.66，客户HHI=0.043，供应商HHI=0.078
装饰装修与家居,高冲击,1.000000,E257,***门窗安装有限公司,类C,16655558.423000,15089198.550000,555185.280767,0.265831,317.000000,337.000000,0.121884,0.042614,0.030471,0.005682,28.000000,2.000000,1.295289,39.000000,97.000000,0.104420,0.054022,0.365831,35.714132,67.787653,71.963547,52.642323,56.180504,60.000000,57.005415,42.994585,0.121884,0.030471,否,,否,,中风险,信用得分=57.01，有效销项金额=16655558.42，毛利率=26.58%，有效经营月份=28.0，最大作废率=12.19%，最大负数率=3.05%，进销匹配差异=0.37，客户HHI=0.104，供应商HHI=0.054
物流运输,中冲击,1.000000,E258,***国际货运有限公司,类B,57839506.759000,15197534.260000,1522092.283131,0.726660,2380.000000,2233.000000,0.046092,0.036670,0.021242,0.010785,37.000000,1.000000,1.028202,193.000000,248.000000,0.149416,0.073807,0.776660,33.483535,85.997187,76.769270,68.970885,64.530852,75.000000,66.056816,33.943184,0.046092,0.021242,否,,否,,较低风险,信用得分=66.06，有效销项金额=57839506.76，毛利率=72.67%，有效经营月份=37.0，最大作废率=4.61%，最大负数率=2.12%，进销匹配差异=0.78，客户HHI=0.149，供应商HHI=0.074
文娱广告与线下服务,高冲击,1.000000,E259,***文化传媒有限公司,类B,22207936.177000,18472779.250000,600214.491270,0.317733,707.000000,2321.000000,0.135697,0.057271,0.023227,0.008936,35.000000,2.000000,0.807721,211.000000,521.000000,0.014588,0.015519,0.417733,37.095369,85.059424,70.208042,87.264531,67.398383,75.000000,68.790644,31.209356,0.135697,0.023227,否,,否,,较低风险,信用得分=68.79，有效销项金额=22207936.18，毛利率=31.77%，有效经营月份=35.0，最大作废率=13.57%，最大负数率=2.32%，进销匹配差异=0.42，客户HHI=0.015，供应商HHI=0.016
文娱广告与线下服务,高冲击,1.000000,E260,***广告有限公司,类B,15518008.212000,17836465.140000,419405.627351,0.095417,1405.000000,1343.000000,0.115239,0.016117,0.015113,0.006593,35.000000,2.000000,1.430938,289.000000,258.000000,0.044188,0.042747,0.195417,34.908298,76.403632,78.179793,81.428658,65.404077,75.000000,67.338481,32.661519,0.115239,0.015113,否,,否,,较低风险,信用得分=67.34，有效销项金额=15518008.21，毛利率=9.54%，有效经营月份=35.0，最大作废率=11.52%，最大负数率=1.51%，进销匹配差异=0.20，客户HHI=0.044，供应商HHI=0.043
医疗药品与健康服务,低冲击,1.000000,E261,***医疗器械有限公司,类B,15169314.411000,8616353.380000,409981.470568,0.440389,1367.000000,1338.000000,0.116925,0.034632,0.015504,0.006494,37.000000,0.000000,0.698343,131.000000,457.000000,0.051831,0.544953,0.460389,34.794303,93.078574,73.248093,60.438737,64.107705,75.000000,65.214061,34.785939,0.116925,0.015504,否,,否,,较低风险,信用得分=65.21，有效销项金额=15169314.41，毛利率=44.04%，有效经营月份=37.0，最大作废率=11.69%，最大负数率=1.55%，进销匹配差异=0.46，客户HHI=0.052，供应商HHI=0.545
可选消费与门店经营,高冲击,1.150000,E262,个体经营E262 ,类B,16063195.961500,16419328.120000,535439.865383,0.215478,656.000000,320.000000,0.052023,0.027356,0.013006,0.000000,32.000000,5.000000,1.657787,199.000000,42.000000,0.233905,0.093393,0.330478,35.505043,61.252962,84.982515,57.830538,58.776490,75.000000,61.438590,38.561410,0.052023,0.013006,否,,是,高冲击行业且销项收入波动系数>1.5,中风险,信用得分=61.44，有效销项金额=16063195.96，毛利率=21.55%，有效经营月份=32.0，最大作废率=5.20%，最大负数率=1.30%，进销匹配差异=0.33，客户HHI=0.234，供应商HHI=0.093
建筑与工程,中高冲击,1.150000,E263,***通信工程有限公司,类C,19594974.490830,14352187.420000,544304.846967,0.366616,404.000000,490.000000,0.185484,0.012097,0.038306,0.002016,35.000000,3.000000,1.469663,15.000000,148.000000,0.256382,0.200847,0.452866,36.301917,73.365792,60.361185,43.195130,52.961345,60.000000,53.477960,46.522040,0.185484,0.038306,否,,否,,中风险,信用得分=53.48，有效销项金额=19594974.49，毛利率=36.66%，有效经营月份=35.0，最大作废率=18.55%，最大负数率=3.83%，进销匹配差异=0.45，客户HHI=0.256，供应商HHI=0.201
可选消费与门店经营,高冲击,1.150000,E264,个体经营E264 ,类D,768338.383500,23547443.510000,59102.952577,-19.188936,24.000000,1502.000000,0.943262,0.067081,0.044917,0.006832,23.000000,5.000000,1.133091,8.000000,1502.000000,0.531504,0.006646,19.073936,0.244725,55.040400,23.262450,58.909933,31.431117,30.000000,31.666860,68.333140,0.943262,0.044917,是,最大作废率94.33% > 40%；进销匹配差异19.07 > 4,否,,高风险,信用得分=31.67，有效销项金额=768338.38，毛利率=-1918.89%，有效经营月份=23.0，最大作废率=94.33%，最大负数率=4.49%，进销匹配差异=19.07，客户HHI=0.532，供应商HHI=0.007
建筑与工程,中高冲击,1.000000,E265,***净化工程有限公司,类B,18573645.971400,21512865.910000,580426.436606,0.021568,401.000000,1968.000000,0.155789,0.032924,0.033684,0.006388,31.000000,3.000000,1.313543,62.000000,477.000000,0.093336,0.115413,0.096568,33.794272,69.534120,71.447000,68.154828,59.014527,75.000000,61.348108,38.651892,0.155789,0.033684,否,,否,,中风险,信用得分=61.35，有效销项金额=18573645.97，毛利率=2.16%，有效经营月份=31.0，最大作废率=15.58%，最大负数率=3.37%，进销匹配差异=0.10，客户HHI=0.093，供应商HHI=0.115
制造与设备,中冲击,1.100000,E266,***煤矿机械有限公司,类C,21951813.904150,1223479.750000,783993.353719,0.898461,450.000000,289.000000,0.070248,0.020339,0.018595,0.006780,35.000000,4.000000,0.862873,16.000000,83.000000,0.675927,0.323316,0.953461,13.337998,79.293433,70.690462,23.288742,46.155122,60.000000,47.523550,52.476450,0.070248,0.018595,否,,是,信用得分47.52 < 50,高风险,信用得分=47.52，有效销项金额=21951813.90，毛利率=89.85%，有效经营月份=35.0，最大作废率=7.02%，最大负数率=1.86%，进销匹配差异=0.95，客户HHI=0.676，供应商HHI=0.323
其他服务,中冲击,1.100000,E267,***林园艺场,类D,14606773.611750,1033331.690000,1043340.972268,0.885929,202.000000,189.000000,0.110132,0.015625,0.022026,0.000000,18.000000,3.000000,1.009505,11.000000,41.000000,0.176225,0.338787,0.940929,13.511953,54.256868,64.811363,36.719393,41.164522,30.000000,40.776081,59.223919,0.110132,0.022026,否,,是,信用得分40.78 < 50,高风险,信用得分=40.78，有效销项金额=14606773.61，毛利率=88.59%，有效经营月份=18.0，最大作废率=11.01%，最大负数率=2.20%，进销匹配差异=0.94，客户HHI=0.176，供应商HHI=0.339
建筑与工程,中高冲击,1.100000,E268,***建筑劳务有限公司,类C,19398369.082520,5853887.010000,969918.454126,0.688757,342.000000,42.000000,0.050000,0.106383,0.025000,0.000000,23.000000,7.000000,0.975022,9.000000,19.000000,0.299206,0.178600,0.771257,24.994884,52.235799,67.859383,36.866926,44.895646,60.000000,47.034112,52.965888,0.106383,0.025000,否,,是,信用得分47.03 < 50,高风险,信用得分=47.03，有效销项金额=19398369.08，毛利率=68.88%，有效经营月份=23.0，最大作废率=10.64%，最大负数率=2.50%，进销匹配差异=0.77，客户HHI=0.299，供应商HHI=0.179
其他服务,中冲击,1.250000,E269,***节能服务有限公司,类D,24424310.990625,935601.370000,697837.456875,0.906376,194.000000,169.000000,0.130045,0.005882,0.049327,0.000000,35.000000,2.000000,2.219628,19.000000,69.000000,0.692726,0.160192,0.968876,13.082551,68.500000,57.439320,27.655814,40.940758,30.000000,39.861631,60.138369,0.130045,0.049327,否,,是,信用得分39.86 < 50,高风险,信用得分=39.86，有效销项金额=24424310.99，毛利率=90.64%，有效经营月份=35.0，最大作废率=13.00%，最大负数率=4.93%，进销匹配差异=0.97，客户HHI=0.693，供应商HHI=0.160
可选消费与门店经营,高冲击,1.000000,E270,个体经营E270 ,类C,14030910.740000,5861645.700000,425179.113333,0.607563,335.000000,548.000000,0.192771,0.023173,0.028916,0.007130,34.000000,3.000000,1.066754,40.000000,90.000000,0.332051,0.256892,0.707563,26.017694,77.461757,56.292308,38.642760,48.972376,60.000000,49.798404,50.201596,0.192771,0.028916,否,,是,信用得分49.80 < 50,高风险,信用得分=49.80，有效销项金额=14030910.74，毛利率=60.76%，有效经营月份=34.0，最大作废率=19.28%，最大负数率=2.89%，进销匹配差异=0.71，客户HHI=0.332，供应商HHI=0.257
科技与线上服务,中冲击,1.150000,E271,***科技有限公司,类B,24993976.633675,26123955.510000,675512.881991,0.077589,440.000000,1638.000000,0.210054,0.035336,0.028725,0.005300,36.000000,1.000000,1.628363,94.000000,507.000000,0.063108,0.047219,0.135089,38.006181,77.661624,63.919632,75.078403,61.812849,75.000000,63.529459,36.470541,0.210054,0.028725,否,,否,,中风险,信用得分=63.53，有效销项金额=24993976.63，毛利率=7.76%，有效经营月份=36.0，最大作废率=21.01%，最大负数率=2.87%，进销匹配差异=0.14，客户HHI=0.063，供应商HHI=0.047
可选消费与门店经营,高冲击,1.150000,E272,个体经营E272 ,类C,9070209.112500,4428282.710000,251950.253125,0.565214,542.000000,1168.000000,0.089076,0.031509,0.055462,0.011609,34.000000,2.000000,1.580388,72.000000,283.000000,0.149067,0.089431,0.680214,26.544117,72.827943,67.306315,60.199658,55.036731,60.000000,56.068128,43.931872,0.089076,0.055462,否,,是,高冲击行业且销项收入波动系数>1.5,中风险,信用得分=56.07，有效销项金额=9070209.11，毛利率=56.52%，有效经营月份=34.0，最大作废率=8.91%，最大负数率=5.55%，进销匹配差异=0.68，客户HHI=0.149，供应商HHI=0.089
可选消费与门店经营,高冲击,1.000000,E273,个体经营E273 ,类B,16103309.796000,9969872.580000,460094.565600,0.466616,7961.000000,1460.000000,0.010564,0.055627,0.001616,0.011643,33.000000,2.000000,0.745110,5120.000000,318.000000,0.000916,0.375184,0.566616,34.296066,82.929028,80.549990,76.156116,66.389798,75.000000,68.028543,31.971457,0.055627,0.011643,否,,否,,较低风险,信用得分=68.03，有效销项金额=16103309.80，毛利率=46.66%，有效经营月份=33.0，最大作废率=5.56%，最大负数率=1.16%，进销匹配差异=0.57，客户HHI=0.001，供应商HHI=0.375
